seed,num_classes,combo_idx,class_list,subset_pct,num_samples,samples_per_class,epochs_trained,training_time,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,auroc_macro,auprc_macro,mcc,cohens_kappa,log_loss
14994796,5,0,"[0, 1, 2, 3, 8]",90,27000,5400,18,23.59,0.9702,0.9702,0.9702,0.9702,0.9703,0.9702,0.998,0.993,0.9628,0.9627,0.1037
14994796,5,0,"[0, 1, 2, 3, 8]",100,30000,6000,15,21.05,0.9682,0.9682,0.9683,0.9683,0.9684,0.9682,0.9978,0.9925,0.9603,0.9603,0.1035
14994796,5,1,"[0, 1, 2, 6, 8]",10,3000,600,15,2.11,0.876,0.876,0.8753,0.8753,0.8751,0.876,0.9803,0.9364,0.8451,0.845,0.3235
14994796,5,1,"[0, 1, 2, 6, 8]",20,6000,1200,18,5.27,0.8946,0.8946,0.8931,0.8931,0.8941,0.8946,0.9856,0.9513,0.8689,0.8682,0.2959
14994796,5,1,"[0, 1, 2, 6, 8]",30,9000,1800,17,8.01,0.9,0.9,0.8991,0.8991,0.9003,0.9,0.9863,0.9546,0.8756,0.875,0.2671
14994796,5,1,"[0, 1, 2, 6, 8]",40,12000,2400,16,10.8,0.901,0.901,0.8995,0.8995,0.9013,0.901,0.9881,0.9597,0.8771,0.8762,0.2483
14994796,5,1,"[0, 1, 2, 6, 8]",50,15000,3000,16,12.68,0.9054,0.9054,0.905,0.905,0.9049,0.9054,0.9883,0.9608,0.8818,0.8818,0.2611
14994796,5,1,"[0, 1, 2, 6, 8]",60,18000,3600,14,13.36,0.9106,0.9106,0.9107,0.9107,0.9108,0.9106,0.9893,0.9637,0.8883,0.8882,0.2235
14994796,5,1,"[0, 1, 2, 6, 8]",70,21000,4200,14,15.04,0.9166,0.9166,0.9164,0.9164,0.9166,0.9166,0.9902,0.9669,0.8958,0.8958,0.2181
14994796,5,1,"[0, 1, 2, 6, 8]",80,24000,4800,16,19.69,0.9136,0.9136,0.9139,0.9139,0.9155,0.9136,0.9902,0.9666,0.8923,0.892,0.2212
14994796,5,1,"[0, 1, 2, 6, 8]",90,27000,5400,15,20.78,0.9176,0.9176,0.9176,0.9176,0.9181,0.9176,0.991,0.969,0.8971,0.897,0.2127
14994796,5,1,"[0, 1, 2, 6, 8]",100,30000,6000,16,25.64,0.9204,0.9204,0.9201,0.9201,0.9198,0.9204,0.9911,0.9695,0.9005,0.9005,0.2132
14994796,5,2,"[0, 1, 3, 5, 7]",10,3000,600,15,2.7,0.9638,0.9638,0.9638,0.9638,0.9643,0.9638,0.9977,0.9921,0.9549,0.9547,0.1257
14994796,5,2,"[0, 1, 3, 5, 7]",20,6000,1200,25,8.04,0.9712,0.9712,0.9712,0.9712,0.9712,0.9712,0.9984,0.9943,0.964,0.964,0.1179
14994796,5,2,"[0, 1, 3, 5, 7]",30,9000,1800,18,8.62,0.969,0.969,0.969,0.969,0.9697,0.969,0.9987,0.9949,0.9614,0.9613,0.1005
14994796,5,2,"[0, 1, 3, 5, 7]",40,12000,2400,14,8.68,0.9748,0.9748,0.9748,0.9748,0.975,0.9748,0.9988,0.9953,0.9685,0.9685,0.0748
14994796,5,2,"[0, 1, 3, 5, 7]",50,15000,3000,21,16.45,0.9792,0.9792,0.9792,0.9792,0.9794,0.9792,0.9989,0.9958,0.974,0.974,0.0805
14994796,5,2,"[0, 1, 3, 5, 7]",60,18000,3600,17,15.11,0.978,0.978,0.978,0.978,0.9781,0.978,0.999,0.9962,0.9725,0.9725,0.0707
14994796,5,2,"[0, 1, 3, 5, 7]",70,21000,4200,18,18.31,0.9742,0.9742,0.9742,0.9742,0.975,0.9742,0.999,0.9963,0.9679,0.9677,0.084
14994796,5,2,"[0, 1, 3, 5, 7]",80,24000,4800,16,18.09,0.9824,0.9824,0.9824,0.9824,0.9824,0.9824,0.9992,0.9971,0.978,0.978,0.0588
14994796,5,2,"[0, 1, 3, 5, 7]",90,27000,5400,17,21.42,0.9798,0.9798,0.9798,0.9798,0.98,0.9798,0.9991,0.9967,0.9748,0.9748,0.0664
14994796,5,2,"[0, 1, 3, 5, 7]",100,30000,6000,16,23.96,0.9824,0.9824,0.9824,0.9824,0.9825,0.9824,0.9992,0.9972,0.978,0.978,0.0593
14994796,5,3,"[1, 2, 3, 5, 7]",10,3000,600,17,2.32,0.9724,0.9724,0.9724,0.9724,0.9724,0.9724,0.9989,0.9959,0.9655,0.9655,0.0852
14994796,5,3,"[1, 2, 3, 5, 7]",20,6000,1200,17,4.87,0.9764,0.9764,0.9764,0.9764,0.9765,0.9764,0.9992,0.9971,0.9705,0.9705,0.0796
14994796,5,3,"[1, 2, 3, 5, 7]",30,9000,1800,22,9.36,0.9792,0.9792,0.9792,0.9792,0.9793,0.9792,0.999,0.9968,0.974,0.974,0.0748
14994796,5,3,"[1, 2, 3, 5, 7]",40,12000,2400,14,8.12,0.9804,0.9804,0.9804,0.9804,0.9805,0.9804,0.9994,0.9977,0.9755,0.9755,0.0561
14994796,5,3,"[1, 2, 3, 5, 7]",50,15000,3000,14,9.42,0.983,0.983,0.983,0.983,0.9831,0.983,0.9994,0.9976,0.9788,0.9788,0.0577
14994796,5,3,"[1, 2, 3, 5, 7]",60,18000,3600,20,16.86,0.9828,0.9828,0.9828,0.9828,0.9829,0.9828,0.9994,0.9979,0.9785,0.9785,0.0604
14994796,5,3,"[1, 2, 3, 5, 7]",70,21000,4200,19,17.47,0.984,0.984,0.984,0.984,0.9841,0.984,0.9995,0.9981,0.98,0.98,0.0561
14994796,5,3,"[1, 2, 3, 5, 7]",80,24000,4800,15,16.04,0.9838,0.9838,0.9838,0.9838,0.9838,0.9838,0.9994,0.9977,0.9798,0.9798,0.0515
14994796,5,3,"[1, 2, 3, 5, 7]",90,27000,5400,26,31.4,0.9864,0.9864,0.9864,0.9864,0.9864,0.9864,0.9993,0.9976,0.983,0.983,0.0604
14994796,5,3,"[1, 2, 3, 5, 7]",100,30000,6000,16,21.46,0.9852,0.9852,0.9852,0.9852,0.9852,0.9852,0.9996,0.9983,0.9815,0.9815,0.0486
14994796,5,4,"[1, 2, 3, 5, 9]",10,3000,600,17,2.33,0.9762,0.9762,0.9762,0.9762,0.9763,0.9762,0.9992,0.9969,0.9703,0.9703,0.0714
14994796,5,4,"[1, 2, 3, 5, 9]",20,6000,1200,23,6.39,0.9792,0.9792,0.9792,0.9792,0.9793,0.9792,0.9993,0.9975,0.974,0.974,0.0718
14994796,5,4,"[1, 2, 3, 5, 9]",30,9000,1800,17,7.01,0.9804,0.9804,0.9804,0.9804,0.9807,0.9804,0.9994,0.998,0.9755,0.9755,0.0627
14994796,5,4,"[1, 2, 3, 5, 9]",40,12000,2400,14,7.38,0.9824,0.9824,0.9824,0.9824,0.9825,0.9824,0.9994,0.9976,0.978,0.978,0.0558
14994796,5,4,"[1, 2, 3, 5, 9]",50,15000,3000,16,10.66,0.983,0.983,0.983,0.983,0.9831,0.983,0.9995,0.9979,0.9788,0.9788,0.0524
14994796,5,4,"[1, 2, 3, 5, 9]",60,18000,3600,17,12.9,0.9816,0.9816,0.9816,0.9816,0.9817,0.9816,0.9994,0.9979,0.977,0.977,0.0548
14994796,5,4,"[1, 2, 3, 5, 9]",70,21000,4200,16,14.53,0.9872,0.9872,0.9872,0.9872,0.9873,0.9872,0.9996,0.9984,0.984,0.984,0.0455
14994796,5,4,"[1, 2, 3, 5, 9]",80,24000,4800,14,14.09,0.9846,0.9846,0.9846,0.9846,0.9846,0.9846,0.9996,0.9985,0.9808,0.9808,0.0446
14994796,5,4,"[1, 2, 3, 5, 9]",90,27000,5400,14,15.98,0.9872,0.9872,0.9872,0.9872,0.9873,0.9872,0.9996,0.9983,0.984,0.984,0.042
14994796,5,4,"[1, 2, 3, 5, 9]",100,30000,6000,24,31.08,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9996,0.9984,0.9853,0.9852,0.0505
14994796,6,0,"[0, 1, 2, 3, 6, 9]",10,3600,600,16,2.5,0.8808,0.8808,0.8812,0.8812,0.8842,0.8808,0.9847,0.941,0.8576,0.857,0.3281
14994796,6,0,"[0, 1, 2, 3, 6, 9]",20,7200,1200,16,5.11,0.8948,0.8948,0.8926,0.8926,0.8947,0.8948,0.9875,0.9509,0.8746,0.8738,0.3028
14994796,6,0,"[0, 1, 2, 3, 6, 9]",30,10800,1800,14,6.48,0.891,0.891,0.8909,0.8909,0.8925,0.891,0.9871,0.9489,0.8695,0.8692,0.288
14994796,6,0,"[0, 1, 2, 3, 6, 9]",40,14400,2400,18,11.3,0.8992,0.8992,0.8982,0.8982,0.8993,0.8992,0.989,0.9563,0.8795,0.879,0.2868
14994796,6,0,"[0, 1, 2, 3, 6, 9]",50,18000,3000,14,10.85,0.9057,0.9057,0.9056,0.9056,0.9059,0.9057,0.9887,0.9556,0.8869,0.8868,0.2586
14994796,6,0,"[0, 1, 2, 3, 6, 9]",60,21600,3600,16,14.8,0.9127,0.9127,0.912,0.912,0.9119,0.9127,0.9908,0.9632,0.8953,0.8952,0.2476
14994796,6,0,"[0, 1, 2, 3, 6, 9]",70,25200,4200,14,15.43,0.9138,0.9138,0.9133,0.9133,0.9137,0.9138,0.9903,0.9613,0.8968,0.8966,0.246
14994796,6,0,"[0, 1, 2, 3, 6, 9]",80,28800,4800,15,19.05,0.9153,0.9153,0.9153,0.9153,0.9163,0.9153,0.9917,0.9673,0.8986,0.8984,0.2292
14994796,6,0,"[0, 1, 2, 3, 6, 9]",90,32400,5400,15,20.01,0.923,0.923,0.9227,0.9227,0.9231,0.923,0.9922,0.9685,0.9077,0.9076,0.2195
14994796,6,0,"[0, 1, 2, 3, 6, 9]",100,36000,6000,14,21.84,0.9185,0.9185,0.9185,0.9185,0.9191,0.9185,0.9919,0.9673,0.9024,0.9022,0.2275
14994796,6,1,"[0, 1, 3, 4, 6, 8]",10,3600,600,18,2.88,0.8678,0.8678,0.8631,0.8631,0.8697,0.8678,0.9824,0.9311,0.8435,0.8414,0.3988
14994796,6,1,"[0, 1, 3, 4, 6, 8]",20,7200,1200,17,5.3,0.8753,0.8753,0.876,0.876,0.8792,0.8753,0.9854,0.9427,0.8509,0.8504,0.3301
14994796,6,1,"[0, 1, 3, 4, 6, 8]",30,10800,1800,17,7.94,0.8935,0.8935,0.8939,0.8939,0.8953,0.8935,0.9883,0.9537,0.8724,0.8722,0.2914
14994796,6,1,"[0, 1, 3, 4, 6, 8]",40,14400,2400,16,9.96,0.8982,0.8982,0.8982,0.8982,0.8989,0.8982,0.9884,0.9537,0.8779,0.8778,0.2815
14994796,6,1,"[0, 1, 3, 4, 6, 8]",50,18000,3000,16,12.33,0.9022,0.9022,0.9015,0.9015,0.9017,0.9022,0.9892,0.9548,0.8828,0.8826,0.2681
14994796,6,1,"[0, 1, 3, 4, 6, 8]",60,21600,3600,20,18.36,0.9058,0.9058,0.9048,0.9048,0.9054,0.9058,0.9905,0.9609,0.8873,0.887,0.2903
14994796,6,1,"[0, 1, 3, 4, 6, 8]",70,25200,4200,18,19.02,0.9113,0.9113,0.911,0.911,0.9109,0.9113,0.9913,0.9644,0.8937,0.8936,0.2495
14994796,6,1,"[0, 1, 3, 4, 6, 8]",80,28800,4800,14,16.73,0.9023,0.9023,0.9016,0.9016,0.902,0.9023,0.9904,0.9598,0.883,0.8828,0.2491
14994796,6,1,"[0, 1, 3, 4, 6, 8]",90,32400,5400,14,18.8,0.9088,0.9088,0.9088,0.9088,0.909,0.9088,0.9911,0.9633,0.8906,0.8906,0.2372
14994796,6,1,"[0, 1, 3, 4, 6, 8]",100,36000,6000,18,27.65,0.9153,0.9153,0.914,0.914,0.9145,0.9153,0.992,0.9664,0.8988,0.8984,0.25
14994796,6,2,"[0, 2, 4, 5, 7, 8]",10,3600,600,20,3.09,0.941,0.941,0.9407,0.9407,0.941,0.941,0.9957,0.9814,0.9293,0.9292,0.1932
14994796,6,2,"[0, 2, 4, 5, 7, 8]",20,7200,1200,16,4.93,0.9385,0.9385,0.9378,0.9378,0.9403,0.9385,0.9957,0.9823,0.9268,0.9262,0.1836
14994796,6,2,"[0, 2, 4, 5, 7, 8]",30,10800,1800,14,6.34,0.9517,0.9517,0.9516,0.9516,0.9517,0.9517,0.9968,0.986,0.942,0.942,0.142
14994796,6,2,"[0, 2, 4, 5, 7, 8]",40,14400,2400,20,11.77,0.9583,0.9583,0.9582,0.9582,0.959,0.9583,0.9973,0.9878,0.9502,0.95,0.1401
14994796,6,2,"[0, 2, 4, 5, 7, 8]",50,18000,3000,18,13.6,0.9585,0.9585,0.9583,0.9583,0.9587,0.9585,0.9975,0.9891,0.9503,0.9502,0.1333
14994796,6,2,"[0, 2, 4, 5, 7, 8]",60,21600,3600,18,15.97,0.9603,0.9603,0.9602,0.9602,0.9603,0.9603,0.9976,0.9894,0.9524,0.9524,0.1287
14994796,6,2,"[0, 2, 4, 5, 7, 8]",70,25200,4200,14,14.63,0.959,0.959,0.959,0.959,0.9592,0.959,0.9977,0.9896,0.9509,0.9508,0.1205
14994796,6,2,"[0, 2, 4, 5, 7, 8]",80,28800,4800,15,17.9,0.9647,0.9647,0.9647,0.9647,0.9647,0.9647,0.9981,0.9915,0.9576,0.9576,0.1067
14994796,6,2,"[0, 2, 4, 5, 7, 8]",90,32400,5400,16,22.12,0.962,0.962,0.962,0.962,0.9621,0.962,0.9982,0.992,0.9544,0.9544,0.0989
14994796,6,2,"[0, 2, 4, 5, 7, 8]",100,36000,6000,17,25.34,0.9632,0.9632,0.9631,0.9631,0.9631,0.9632,0.9981,0.9917,0.9558,0.9558,0.1083
14994796,6,3,"[1, 2, 3, 4, 6, 7]",10,3600,600,16,2.4,0.8698,0.8698,0.87,0.87,0.8739,0.8698,0.9829,0.9304,0.8446,0.8438,0.3671
14994796,6,3,"[1, 2, 3, 4, 6, 7]",20,7200,1200,17,5.2,0.8855,0.8855,0.8852,0.8852,0.8889,0.8855,0.9865,0.9453,0.8634,0.8626,0.3193
14994796,6,3,"[1, 2, 3, 4, 6, 7]",30,10800,1800,15,7.22,0.8912,0.8912,0.8908,0.8908,0.892,0.8912,0.9876,0.949,0.8697,0.8694,0.3059
14994796,6,3,"[1, 2, 3, 4, 6, 7]",40,14400,2400,15,9.48,0.9028,0.9028,0.9034,0.9034,0.9043,0.9028,0.9895,0.9565,0.8835,0.8834,0.2747
14994796,6,3,"[1, 2, 3, 4, 6, 7]",50,18000,3000,17,13.68,0.9053,0.9053,0.9056,0.9056,0.9064,0.9053,0.9901,0.9601,0.8865,0.8864,0.2735
14994796,6,3,"[1, 2, 3, 4, 6, 7]",60,21600,3600,16,14.83,0.9113,0.9113,0.9112,0.9112,0.9113,0.9113,0.9908,0.9619,0.8936,0.8936,0.2485
14994796,6,3,"[1, 2, 3, 4, 6, 7]",70,25200,4200,15,17.71,0.908,0.908,0.9078,0.9078,0.9087,0.908,0.9916,0.9653,0.8898,0.8896,0.2424
14994796,6,3,"[1, 2, 3, 4, 6, 7]",80,28800,4800,16,21.88,0.9137,0.9137,0.9136,0.9136,0.9144,0.9137,0.9919,0.9667,0.8966,0.8964,0.2365
14994796,6,3,"[1, 2, 3, 4, 6, 7]",90,32400,5400,16,24.06,0.9157,0.9157,0.9157,0.9157,0.9163,0.9157,0.9922,0.9679,0.8989,0.8988,0.224
14994796,6,3,"[1, 2, 3, 4, 6, 7]",100,36000,6000,16,31.14,0.9213,0.9213,0.9215,0.9215,0.9221,0.9213,0.993,0.9708,0.9057,0.9056,0.2181
14994796,6,4,"[2, 3, 5, 6, 8, 9]",10,3600,600,15,2.84,0.9232,0.9232,0.9233,0.9233,0.9238,0.9232,0.9927,0.9696,0.9079,0.9078,0.2113
14994796,6,4,"[2, 3, 5, 6, 8, 9]",20,7200,1200,14,5.14,0.9297,0.9297,0.9287,0.9287,0.9298,0.9297,0.9942,0.9755,0.916,0.9156,0.211
14994796,6,4,"[2, 3, 5, 6, 8, 9]",30,10800,1800,16,8.82,0.9403,0.9403,0.9404,0.9404,0.9419,0.9403,0.9956,0.9814,0.9287,0.9284,0.1635
14994796,6,4,"[2, 3, 5, 6, 8, 9]",40,14400,2400,13,9.63,0.9397,0.9397,0.9395,0.9395,0.9409,0.9397,0.9948,0.9771,0.9279,0.9276,0.1742
14994796,6,4,"[2, 3, 5, 6, 8, 9]",50,18000,3000,15,14.25,0.9485,0.9485,0.9486,0.9486,0.949,0.9485,0.9962,0.9836,0.9382,0.9382,0.1461
14994796,6,4,"[2, 3, 5, 6, 8, 9]",60,21600,3600,18,19.64,0.9507,0.9507,0.9507,0.9507,0.9507,0.9507,0.9962,0.9833,0.9408,0.9408,0.1498
14994796,6,4,"[2, 3, 5, 6, 8, 9]",70,25200,4200,16,19.39,0.953,0.953,0.953,0.953,0.9532,0.953,0.9969,0.9862,0.9436,0.9436,0.1368
14994796,6,4,"[2, 3, 5, 6, 8, 9]",80,28800,4800,18,24.01,0.952,0.952,0.9522,0.9522,0.9529,0.952,0.9966,0.9856,0.9425,0.9424,0.1529
14994796,6,4,"[2, 3, 5, 6, 8, 9]",90,32400,5400,17,27.98,0.953,0.953,0.9531,0.9531,0.9533,0.953,0.997,0.9868,0.9436,0.9436,0.1356
14994796,6,4,"[2, 3, 5, 6, 8, 9]",100,36000,6000,18,35.07,0.9543,0.9543,0.9542,0.9542,0.9544,0.9543,0.9971,0.9873,0.9453,0.9452,0.1393
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",10,4200,600,15,3.46,0.8306,0.8306,0.8292,0.8292,0.8294,0.8306,0.9764,0.8969,0.8026,0.8023,0.458
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",20,8400,1200,21,9.46,0.8704,0.8704,0.8689,0.8689,0.8689,0.8704,0.984,0.9303,0.8491,0.8488,0.3993
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",30,12600,1800,15,9.24,0.8656,0.8656,0.8625,0.8625,0.8651,0.8656,0.9837,0.9289,0.8441,0.8432,0.3917
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",40,16800,2400,15,12.52,0.8741,0.8741,0.8718,0.8718,0.8736,0.8741,0.9858,0.9373,0.8539,0.8532,0.3542
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",50,21000,3000,20,20.66,0.8811,0.8811,0.8804,0.8804,0.8811,0.8811,0.9874,0.9428,0.8616,0.8613,0.3455
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",60,25200,3600,16,20.3,0.8911,0.8911,0.8909,0.8909,0.8912,0.8911,0.9888,0.9495,0.8731,0.873,0.311
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",70,29399,4199,15,20.83,0.8929,0.8929,0.8933,0.8933,0.8943,0.8929,0.9892,0.9512,0.8751,0.875,0.3011
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",80,33600,4800,18,27.68,0.8933,0.8933,0.8933,0.8933,0.8949,0.8933,0.9898,0.9528,0.8758,0.8755,0.315
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",90,37800,5400,16,26.93,0.893,0.893,0.893,0.893,0.8933,0.893,0.9901,0.955,0.8752,0.8752,0.2913
14994796,7,0,"[0, 1, 2, 3, 4, 6, 8]",100,42000,6000,15,28.0,0.8966,0.8966,0.8951,0.8951,0.8963,0.8966,0.9901,0.9547,0.8798,0.8793,0.2882
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",10,4200,600,17,3.19,0.9573,0.9573,0.9572,0.9572,0.9574,0.9573,0.9978,0.9894,0.9502,0.9502,0.1443
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",20,8400,1200,16,6.0,0.9633,0.9633,0.9634,0.9634,0.9636,0.9633,0.998,0.9907,0.9572,0.9572,0.1254
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",30,12600,1800,16,8.8,0.9667,0.9667,0.9668,0.9668,0.9671,0.9667,0.9984,0.9921,0.9612,0.9612,0.1178
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",40,16800,2400,15,10.87,0.9634,0.9634,0.9634,0.9634,0.9635,0.9634,0.9983,0.9919,0.9574,0.9573,0.1164
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",50,21000,3000,18,16.65,0.9704,0.9704,0.9705,0.9705,0.9706,0.9704,0.9986,0.9931,0.9655,0.9655,0.1049
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",60,25200,3600,14,15.41,0.9687,0.9687,0.9688,0.9688,0.9692,0.9687,0.9986,0.9933,0.9635,0.9635,0.0999
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",70,29399,4199,17,20.99,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9987,0.9937,0.966,0.966,0.0974
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",80,33600,4800,19,27.7,0.9721,0.9721,0.9722,0.9722,0.9724,0.9721,0.9987,0.9938,0.9675,0.9675,0.0966
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",90,37800,5400,15,24.31,0.9751,0.9751,0.9752,0.9752,0.9753,0.9751,0.9989,0.9947,0.971,0.971,0.0851
14994796,7,1,"[0, 1, 2, 3, 5, 7, 8]",100,42000,6000,20,35.52,0.9729,0.9729,0.9728,0.9728,0.9729,0.9729,0.9988,0.994,0.9684,0.9683,0.0933
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",10,4200,600,21,3.77,0.8826,0.8826,0.8837,0.8837,0.8879,0.8826,0.9864,0.9373,0.8635,0.863,0.3805
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",20,8400,1200,16,5.63,0.8947,0.8947,0.8954,0.8954,0.897,0.8947,0.9889,0.9465,0.8773,0.8772,0.2914
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",30,12600,1800,15,8.1,0.8941,0.8941,0.8959,0.8959,0.9004,0.8941,0.9902,0.9534,0.8771,0.8765,0.272
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",40,16800,2400,16,11.34,0.9099,0.9099,0.9102,0.9102,0.9115,0.9099,0.9919,0.9614,0.895,0.8948,0.2378
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",50,21000,3000,15,13.91,0.909,0.909,0.9094,0.9094,0.9105,0.909,0.9922,0.9614,0.8939,0.8938,0.2372
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",60,25200,3600,19,20.13,0.9134,0.9134,0.9123,0.9123,0.9156,0.9134,0.9928,0.9645,0.8998,0.899,0.248
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",70,29399,4199,15,17.99,0.9166,0.9166,0.9171,0.9171,0.9181,0.9166,0.9935,0.9675,0.9027,0.9027,0.2125
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",80,33600,4800,16,23.19,0.9183,0.9183,0.9182,0.9182,0.9199,0.9183,0.9933,0.9671,0.905,0.9047,0.216
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",90,37800,5400,16,25.67,0.915,0.915,0.9157,0.9157,0.9166,0.915,0.9929,0.9652,0.9009,0.9008,0.226
14994796,7,2,"[0, 1, 3, 4, 6, 8, 9]",100,42000,6000,15,26.4,0.9241,0.9241,0.9233,0.9233,0.9242,0.9241,0.9939,0.9695,0.9118,0.9115,0.2075
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",10,4200,600,19,3.5,0.9334,0.9334,0.9336,0.9336,0.9343,0.9334,0.995,0.9745,0.9224,0.9223,0.2046
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",20,8400,1200,15,5.47,0.9381,0.9381,0.9384,0.9384,0.9393,0.9381,0.9957,0.9782,0.9279,0.9278,0.1708
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",30,12600,1800,14,7.47,0.9429,0.9429,0.9426,0.9426,0.9427,0.9429,0.9962,0.9804,0.9334,0.9333,0.1635
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",40,16800,2400,18,13.27,0.9497,0.9497,0.9499,0.9499,0.9502,0.9497,0.9971,0.9848,0.9414,0.9413,0.1461
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",50,21000,3000,16,14.32,0.9493,0.9493,0.9497,0.9497,0.9514,0.9493,0.9968,0.9829,0.9411,0.9408,0.153
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",60,25200,3600,18,18.88,0.9531,0.9531,0.9532,0.9532,0.9535,0.9531,0.9974,0.9864,0.9454,0.9453,0.147
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",70,29399,4199,19,24.27,0.958,0.958,0.9578,0.9578,0.9579,0.958,0.9977,0.9878,0.951,0.951,0.1349
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",80,33600,4800,15,21.24,0.9573,0.9573,0.9575,0.9575,0.9581,0.9573,0.9976,0.9875,0.9502,0.9502,0.1232
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",90,37800,5400,14,22.39,0.9523,0.9523,0.9523,0.9523,0.9526,0.9523,0.9974,0.9862,0.9444,0.9443,0.1347
14994796,7,3,"[1, 2, 3, 5, 6, 8, 9]",100,42000,6000,16,31.1,0.9556,0.9556,0.9551,0.9551,0.9563,0.9556,0.9979,0.9887,0.9484,0.9482,0.1278
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",10,4200,600,17,3.59,0.9577,0.9577,0.9576,0.9576,0.9581,0.9577,0.9985,0.9924,0.9508,0.9507,0.1402
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",20,8400,1200,17,6.57,0.9656,0.9656,0.9658,0.9658,0.9671,0.9656,0.9988,0.994,0.96,0.9598,0.122
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",30,12600,1800,17,9.63,0.9696,0.9696,0.9696,0.9696,0.9698,0.9696,0.9992,0.9957,0.9645,0.9645,0.0889
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",40,16800,2400,20,14.97,0.9717,0.9717,0.9718,0.9718,0.9722,0.9717,0.9993,0.9961,0.967,0.967,0.0972
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",50,21000,3000,19,20.54,0.9773,0.9773,0.9773,0.9773,0.9775,0.9773,0.9993,0.9964,0.9735,0.9735,0.0744
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",60,25200,3600,16,20.29,0.9741,0.9741,0.9742,0.9742,0.9748,0.9741,0.9993,0.9962,0.9699,0.9698,0.0819
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",70,29399,4199,22,32.03,0.9786,0.9786,0.9786,0.9786,0.9787,0.9786,0.9994,0.9969,0.975,0.975,0.079
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",80,33600,4800,16,25.62,0.98,0.98,0.98,0.98,0.9802,0.98,0.9995,0.9971,0.9767,0.9767,0.0673
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",90,37800,5400,18,31.59,0.9771,0.9771,0.9772,0.9772,0.9773,0.9771,0.9995,0.997,0.9734,0.9733,0.0738
14994796,7,4,"[1, 2, 3, 5, 7, 8, 9]",100,42000,6000,24,45.2,0.977,0.977,0.977,0.977,0.9773,0.977,0.9994,0.9971,0.9732,0.9732,0.082
14994796,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",10,4800,600,17,3.77,0.8629,0.8629,0.8601,0.8601,0.8623,0.8629,0.9844,0.9197,0.844,0.8433,0.3854
14994796,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",20,9600,1200,15,6.18,0.8725,0.8725,0.8705,0.8705,0.874,0.8725,0.9869,0.9324,0.8552,0.8543,0.3456
14994796,8,0,"[0, 1, 2, 3, 4, 5, 6, 9]",30,14400,1800,17,10.62,0.8798,0.8798,0.8791,0.8791,0.8829,0.8798,0.9889,0.9418,0.8633,0.8626,0.3359
